Latitude,Longitude,Label,Year,Image_URL
48.855411,2.355261,13 Rue des Barres 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100240-29.jpg?itok=6w0ntPWZ
48.855724,2.356546,30 Rue François Miron 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100244-4.jpg?itok=yzfr0pSI
48.854985,2.358218,Rue de Jouy 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100244-1.jpg?itok=V8nWfmq8
48.854942,2.356653,26 Rue Geoffroy l'Asnier 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-31.jpg?itok=gTPA3tmy
48.854942,2.356653,26 Rue Geoffroy l'Asnier 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-30.jpg?itok=hChBrtKe
48.855423,2.358384,68 Rue François Miron 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-29.jpg?itok=0Hy3vsIm
48.855258,2.359765,135 Rue Saint-Antoine 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-15.jpg?itok=GqK3zyGZ
48.855258,2.359765,135 Rue Saint-Antoine 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-14.jpg?itok=nAuRLYaj
48.85523,2.359908,133 Rue Saint-Antoine 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-12.jpg?itok=6O-Lnr0K
48.853341,2.360495,Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-11.jpg?itok=G7hm6Yax
48.853436,2.360679,16 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-7.jpg?itok=DHbBDow-
48.853436,2.360679,16 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-6.jpg?itok=0jn_XCbl
48.853234,2.360488,14 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-5.jpg?itok=Y5w1qCQA
48.853095,2.360349,10 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-4.jpg?itok=QriyE6pu
48.853095,2.360349,10 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-3.jpg?itok=EUndjQ2o
48.853341,2.360495,Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-2.jpg?itok=mQD5IBSf
48.852772,2.360077,2 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100242-1.jpg?itok=ac-EkOwt
48.853834,2.361043,26 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100241-30.jpg?itok=OCm3XAhx
48.853648,2.360874,22 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100241-29.jpg?itok=2pmcEimT
48.853648,2.360874,22 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100241-28.jpg?itok=HI-fPetJ
48.853234,2.360488,14 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100241-25.jpg?itok=URpjeJWG
48.853234,2.360488,14 Rue des Jardins Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100241-24.jpg?itok=_7izsBPI
48.853637,2.36177,25 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-23.jpg?itok=wrP3kGD1
48.853637,2.36177,25 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-22.jpg?itok=PvtC59uc
48.853637,2.36177,25 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-20.jpg?itok=pRtu-88S
48.853637,2.36177,25 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-19.jpg?itok=4mC1NwAf
48.853475,2.361611,21 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-18.jpg?itok=2UDnGyh4
48.853475,2.361611,21 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-17.jpg?itok=_aGB8QfK
48.853312,2.361391,17 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-15.jpg?itok=6gZWNVGF
48.853169,2.361254,13 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-13.jpg?itok=I1IxoUZF
48.853169,2.361254,13 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-12.jpg?itok=2TXCSOPQ
48.853169,2.361254,13 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-11.jpg?itok=8rTOOKcg
48.853124,2.361212,11 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-10.jpg?itok=szhZFQi5
48.853124,2.361212,11 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-9.jpg?itok=L83HU5nS
48.853026,2.361106,9 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-8.jpg?itok=JAAZ-Gw4
48.853026,2.361106,9 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-7.jpg?itok=e8h5gZBE
48.853026,2.361106,9 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-6.jpg?itok=gy1eC56I
48.853026,2.361106,9 Rue Saint-Paul 75004 Paris,Entre 1941 et 1943,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_100243-5.jpg?itok=cOXY5FK9
48.849105,2.321638,42 Rue de Sèvres 75007 Paris,En 1871,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_123383-18.jpg?itok=dJffLH19
48.850959,2.263651,Avenue des Tilleuls 75016 Paris,En 1886,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_123366-5.jpg?itok=h1I7mmzS
48.855669,2.340813,55 Quai des Grands Augustins 75006 Paris,En Avril 1909,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_123366-11.jpg?itok=VtQnSq9W
48.855669,2.340813,55 Quai des Grands Augustins 75006 Paris,En Avril 1909,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_123366-12.jpg?itok=hMWOW3iy
48.837619,2.360412,Boulevard de l'Hôpital 75013 Paris,En 1909,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_123392-29.jpg?itok=fAHpPmRh
48.837619,2.360412,Boulevard de l'Hôpital 75013 Paris,En 1909,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_123392-28.jpg?itok=5_Ct4MiX
48.837619,2.360412,Boulevard de l'Hôpital 75013 Paris,En 1909,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_123392-27.jpg?itok=Ub5GR_XK
48.837831,2.355783,Boulevard Saint-Marcel 75013 Paris,En 1909,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_123392-26.jpg?itok=qtzGbgDy
48.837619,2.360412,Boulevard de l'Hôpital 75013 Paris,En 1909,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_123392-25.jpg?itok=kYpVZS3K
48.85485,2.389862,Rue de la Petite Pierre 75011 Paris,En 10 Septembre 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph020528.jpg?itok=_zjf3cbi
48.867113,2.321119,Place de la Concorde 75008 Paris,1890 1891,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph021833.jpg?itok=lOPJ-V6M
48.847526,2.397075,Place de la Nation 75012 Paris,En 22 Novembre 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph021840.jpg?itok=s4YHMheH
48.847526,2.397075,Place de la Nation 75012 Paris,En 22 Novembre 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph021841.jpg?itok=OMxRQU_j
48.852378,2.354896,61 Rue Saint-Louis en l'Ile 75004 Paris,En 1908,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_25431-2.jpg?itok=cWWxwnlG
48.853306,2.353944,Quai de Bourbon 75004 Paris,Entre 1901 et 1902,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph005753_f.jpg?itok=dM6vBG95
48.887107,2.339361,Rue Norvins 75018 Paris,En 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph004597_001.jpg?itok=Q-fNQ0Fl
48.887019,2.340528,Rue Saint-Rustique 75018 Paris,En 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph004599_f.jpg?itok=U8RnXDLG
48.889111,2.3401,Rue des Saules 75018 Paris,En 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph004595_f.jpg?itok=qMG3u5Y3
48.841086,2.356012,Rue Geoffroy-Saint-Hilaire 75005 Paris,En 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph003786_001.jpg?itok=rf9twKl3
48.844538,2.347395,7 Rue de l'Estrapade 75005 Paris,En 1905,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_25621-11.jpg?itok=3_4dE1PM
48.864055,2.342212,Rue Coquillière 75001 Paris,En 1887,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph009839_1.jpg?itok=6UU7Endj
48.869424,2.330008,Rue Volney 75002 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph011550_1.jpg?itok=VlJat0Ur
48.871839,2.341972,10 Boulevard Montmartre 75009 Paris,En 1919,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph009944_1.jpg?itok=Vd5bLN0Z
48.866105,2.313804,Avenue Winston Churchill 75008 Paris,Entre 1916 et 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-1.jpg?itok=jlWEUqSX
48.866105,2.313804,Avenue Winston Churchill 75008 Paris,Entre 1916 et 1922,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-2.jpg?itok=JbZXGd9D
48.85161,2.262423,53 Boulevard de Montmorency 75016 Paris,En 1886,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph004254_1.jpg?itok=wGZ4-_nb
48.852944,2.327159,7 Rue de la Chaise 75007 Paris,En 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph023433_1.jpg?itok=29SkWIeY
48.852944,2.327159,7 Rue de la Chaise 75007 Paris,En 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph023434_1.jpg?itok=c9BO8kKf
48.84848,2.352001,24 Rue de Poissy 75005 Paris,En 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph024393_1.jpg?itok=Cc61iaq9
48.84848,2.352001,24 Rue de Poissy 75005 Paris,En 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph024394_1.jpg?itok=x4LaQ2PX
48.853306,2.353944,Quai de Bourbon 75004 Paris,Vers 1851,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph021822_1.jpg?itok=DpWhMPRM
48.850517,2.35014,Rue de Bièvre 75005 Paris,Entre 1869 et 1902,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph000611_1.jpg?itok=pI8J5rMZ
48.854677,2.321278,56 Rue de Varenne 75007 Paris,Vers 1900,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph020119.jpg?itok=w1gSggb1
48.855561,2.326598,201 Boulevard Saint-Germain 75007 Paris,Vers 1900,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph012412.jpg?itok=pp5fs09T
48.887889,2.337245,Impasse Girardon 75018 Paris,Novembre 1904,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph012180.jpg?itok=kbE7Tcvc
48.885895,2.33487,Rue Lepic 75018 Paris,Décembre 1904,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph011513.jpg?itok=EvO5hnF2
48.870472,2.312574,17 Avenue Matignon 75008 Paris,17 Septembre 1918,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph010504.jpg?itok=JSMbVq4E
48.871082,2.333801,2 Boulevard des Capucines 75009 Paris,25 Novembre 1919,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph011549.jpg?itok=hleA4Tuq
48.87735,2.335609,80 Rue Taitbout 75009 Paris,En 27 Janvier 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph010759.jpg?itok=PTiwptjM
48.87118,2.304351,76 Avenue des Champs Elysées 75008 Paris,En 15 Septembre 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph008603.jpg?itok=jV9BYsX-
48.884943,2.337073,Rue des Abbesses 75018 Paris,En 1887,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_31980-5.jpg?itok=qwIiNK2N
48.834414,2.353451,Avenue des Gobelins 75013 Paris,En 11 Mai 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph020259.jpg?itok=UM9E0GEe
48.885895,2.33487,Rue Lepic 75018 Paris,En 1883,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph010392_1.jpg?itok=fRkNUc_V
48.853472,2.332656,50 Rue de Rennes 75006 Paris,En 1898,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/aze_carph007724_001.jpg?itok=7AtdjGdm
48.852999,2.342983,Place Saint-andre des Arts 75006 Paris,15 Octobre 1906,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88481-15.jpg?itok=o1qAIHOE
48.863688,2.344681,2 Rue du Jour 75001 Paris,En 1918,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-9.jpg?itok=lhPbXQgO
48.845494,2.343017,Rue Saint-Jacques 75005 Paris,En 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-10.jpg?itok=roLX-HEx
48.851664,2.371991,43 Rue de Charenton 75012 Paris,En 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-3.jpg?itok=JDNUZUy5
48.867637,2.343964,112 Rue Montmartre 75002 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-7.jpg?itok=Vd0DxZ35
48.837907,2.347796,41 Rue Broca 75005 Paris,En 1912,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_24869-6.jpg?itok=R09jH1Iv
48.852969,2.341733,Rue Suger 75006 Paris,En 1903,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_24871-19.jpg?itok=SEVdo6SJ
48.86117,2.350957,Rue de Venise 75004 Paris,Vers 1915 1925,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_23502-10.jpg?itok=FDXCC72J
48.892016,2.344138,Rue du Mont Cenis 75018 Paris,Vers 1915 1925,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_23502-8.jpg?itok=xmC_ozRN
48.887107,2.339361,Rue Norvins 75018 Paris,Vers 1915 1925,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph025410_1.jpg?itok=CjSJNNAG
48.860956,2.355617,71 Rue du Temple 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph019248_1.jpg?itok=hWpwxcf5
48.860956,2.355617,71 Rue du Temple 75003 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph019249_1.jpg?itok=s0Tr0wg0
48.843655,2.350393,Rue Saint-Médard 75005 Paris,Entre 1898 et 1901,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph001130_1.jpg?itok=NUxh5RHd
48.839961,2.336958,Avenue de l'Observatoire 75005 Paris,En 1900,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_24267-3.jpg?itok=-fEz6EPt
48.840111,2.351011,Rue de Candolle 75005 Paris,En Septembre 1899,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph001181_1.jpg?itok=uS6Tc0Vf
48.843655,2.350393,Rue Saint-Médard 75005 Paris,En 1898,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/carph001208_1.jpg?itok=vOhfPEc9
48.874494,2.337246,4 Rue Saint-Georges 75009 Paris,En 1919,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-6.jpg?itok=rZzxYRFc
48.849898,2.338717,Place de l'Odéon 75006 Paris,En 1917,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-13.jpg?itok=O91EpVf0
48.870406,2.341332,10 Rue Saint-Marc 75002 Paris,En 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-12.jpg?itok=1pEOO1o4
48.863214,2.333316,107 Rue de Rivoli 75001 Paris,En 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88480-11.jpg?itok=hbSF6rCO
48.853436,2.343444,Place Saint-Michel 75006 Paris,6 Juillet 1906,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_27103-15.jpg?itok=UoAAL4Nl
48.853436,2.343444,Place Saint-Michel 75006 Paris,30 Août 1906,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88481-6.jpg?itok=jvAD2ios
48.852999,2.342983,Place Saint-andre des Arts 75006 Paris,12 Octobre 1906,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88481-14.jpg?itok=-nS8wzpB
48.850017,2.349436,Boulevard Saint-Germain 75005 Paris,25 Octobre 1906,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88481-16.jpg?itok=K-AfONwg
48.853436,2.343444,Place Saint-Michel 75006 Paris,17 Janvier 1907,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_88481-17.jpg?itok=DqpgZfGh
48.853436,2.343444,Place Saint-Michel 75006 Paris,29 Janvier 1907,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_41307-7.jpg?itok=gZumG3PR
48.852458,2.35685,3 Quai de Bourbon 75004 Paris,En 1910,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_26093-1.jpg?itok=n_hl_W7b
48.863533,2.338012,6 Rue de Valois 75001 Paris,En 1899,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_25377-14.jpg?itok=ANBuhozj
48.854213,2.356361,Rue de l'Hôtel de Ville 75004 Paris,En 1921,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_25429-5.jpg?itok=EPTwhq9E
48.851079,2.35089,63 Quai de la Tournelle 75005 Paris,En 1908,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_202609-8.jpg?itok=uvnplNVJ
48.875492,2.394713,213 Rue de Belleville 75019 Paris,Vers 1900,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_31980-12.jpg?itok=OwJcc-nE
48.865262,2.350513,142 Rue Saint-Denis 75002 Paris,21 Août 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph010404.jpg?itok=y_tTIoml
48.850959,2.263651,Avenue des Tilleuls 75016 Paris,En 1886,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph028480.jpg?itok=ayMfQkeH
48.867081,2.327584,366 Rue Saint-Honoré 75001 Paris,5 Septembre 1916,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph010524.jpg?itok=Xy_jtb3Y
48.85376,2.337456,15 Rue de Buci 75006 Paris,Vers 1900,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph024868.jpg?itok=ny6p7WNF
48.866706,2.305288,33 Avenue Montaigne 75008 Paris,Vers 1900,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph023452.jpg?itok=5_57qYfN
48.867113,2.321119,Place de la Concorde 75008 Paris,Vers 1885,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_87840-5.jpg?itok=b2JpiPqf
48.871444,2.347994,10 Rue du Faubourg Poissonnière 75010 Paris,En 1880,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_87846-5.jpg?itok=CmHbTmy1
48.872184,2.32899,7 Rue Boudreau 75009 Paris,En 1880,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_87846-7.jpg?itok=rpgmcX0O
48.8491,2.371086,Rue de Lyon 75012 Paris,Entre 1870 et 1901,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_87846-17.jpg?itok=GLQj8GqE
48.873275,2.324124,41 Rue des Mathurins 75008 Paris,Entre 1870 et 1901,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_87846-21.jpg?itok=hAfS2QfV
48.865865,2.367569,Rue de Malte 75011 Paris,Entre 1870 et 1901,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/lpdp_87846-23.jpg?itok=nySsYoRT
48.851799,2.374517,75 Rue du Faubourg Saint-Antoine 75011 Paris,En 11 Septembre 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph029888.jpg?itok=MxiZOfXS
48.86311,2.370883,50 Boulevard Voltaire 75011 Paris,En 20 Octobre 1920,https://apicollections.parismusees.paris.fr/sites/default/files/styles/thumbnail/collections/atoms/images/CAR/pm_carph029926.jpg?itok=8r5fFf9a
